application_id,timestamp,race,sex,age_group,approval_decision,model_score,loan_amount,loan_duration_months,loan_purpose,annual_income,zipcode,employment_length_years,credit_score,marital_status,education_level
4101f200-7b9b-46be-8125-d2a9b108ba63,2025-06-30 04:27:39.170489+00:00,White,Female,36-55,1,0.7470165552229792,18043.829818757633,60,other,66382.31092811658,98101,1,700,Married,Bachelors
d93239ca-fad9-45f0-8afb-8aa53e882588,2025-06-30 04:27:39.170490+00:00,Black,Female,36-55,1,0.8004873583605155,16707.402650713157,48,car,59008.23933371392,10001,2,700,Divorced,Masters
0ac18d19-d728-4901-8300-c265b8a11b6f,2025-06-30 04:27:39.170490+00:00,White,Female,36-55,0,0.7752952067995058,16114.206649826243,36,home,87097.00765155014,90210,1,650,Single,Masters
bd6684ba-2c57-469f-8b29-c7beec29e92d,2025-06-30 04:27:39.170491+00:00,Hispanic,Female,56+,1,0.6502693321537569,16889.532096504117,36,other,60710.9952916373,90210,5,750,Married,Masters
cfeddc41-bbd4-4601-b93e-4687378fe051,2025-06-30 04:27:39.170491+00:00,White,Female,36-55,0,0.4419316526579783,30020.46817490951,36,car,67594.56508157571,90210,10,650,Divorced,Masters
dfb3c300-2e76-4878-b671-a698a0a89906,2025-06-30 04:27:39.170491+00:00,Black,Female,18-35,1,0.7504993745369513,20202.37184076818,24,car,92961.75394981002,10001,2,800,Divorced,Bachelors
f4a7f335-0df9-466d-a9c1-498340638f02,2025-06-30 04:27:39.170492+00:00,Hispanic,Male,18-35,0,0.590626743462337,19255.529389939067,48,education,75793.40475925803,90210,0,600,Divorced,Bachelors
2befa60c-2fbf-497e-95da-aca071dea3dd,2025-06-30 04:27:39.170493+00:00,Black,Male,36-55,1,0.9181013917718477,20021.91429951015,60,other,88152.67450489743,10001,15,750,Single,Bachelors
b1b3e04b-b3ad-411f-aa33-2767258b151d,2025-06-30 04:27:39.170493+00:00,Hispanic,Male,18-35,1,0.6295416313663842,23997.173412285305,24,other,104787.61077145122,10001,2,750,Divorced,HS
bc95717d-4363-4c01-a460-633fc495898b,2025-06-30 04:27:39.170493+00:00,Black,Male,56+,1,0.1882892956604708,8113.337967587191,36,other,88271.32034811843,10001,2,750,Single,Masters
a0ec2647-4a3d-4c93-a298-17ba900facbc,2025-06-30 04:27:39.170494+00:00,White,Female,18-35,0,0.3205317226179879,23167.674285010093,24,education,74079.91271618228,10001,10,800,Divorced,HS
d502043d-b8d5-4bbf-87da-5678a0dcc7f4,2025-06-30 04:27:39.170494+00:00,Black,Male,18-35,1,0.30493571980134504,26600.65267824014,36,education,42565.933908986975,90210,0,800,Married,Bachelors
194c0acc-7e5b-40f8-b88f-95e636a3ab57,2025-06-30 04:27:39.170495+00:00,White,Female,18-35,1,0.5838237914689403,11825.486101969258,12,education,58024.10826697909,60601,1,700,Divorced,Bachelors
74650855-a924-4f10-8e72-8012a0b14bde,2025-06-30 04:27:39.170495+00:00,Hispanic,Male,18-35,0,0.4716428521336222,16339.867460087822,12,other,101515.40156315242,60601,15,600,Married,Bachelors
44089a98-3a1d-44de-9b08-2427e49db8e0,2025-06-30 04:27:39.170496+00:00,Black,Male,36-55,1,0.7700186964602007,23401.41271463077,60,education,90228.16404276087,90210,15,700,Single,Bachelors
4f37db79-5c70-4087-b683-4ae565091cd1,2025-06-30 04:27:39.170497+00:00,White,Male,36-55,1,0.3732012313008678,23125.210669510237,24,home,95802.20480436244,90210,0,800,Single,HS
b8c1ac90-2306-4c47-b97f-7564cc605913,2025-06-30 04:27:39.170497+00:00,Hispanic,Male,36-55,1,0.6312636905752911,16220.307997070726,24,home,73615.4684041239,90210,15,800,Married,PhD
812b5ebf-745c-4fbb-9774-dbc014b094c1,2025-06-30 04:27:39.170498+00:00,Asian,Female,18-35,1,0.8147577322904639,19753.601762585906,12,home,97547.79370521852,98101,1,600,Single,Masters
ba2770ac-f88a-43e6-8f79-2a5de61d34f5,2025-06-30 04:27:39.170498+00:00,Black,Female,36-55,1,0.3222722224903376,19557.7373952182,60,education,54235.90794108447,60601,2,800,Divorced,HS
b1ab4e60-5e7c-4a44-bc75-ee9814ea7a42,2025-06-30 04:27:39.170499+00:00,White,Male,18-35,0,0.5292806995741747,14491.665822807834,60,home,80464.19342882336,10001,2,600,Divorced,PhD
85f2e185-849f-4f6a-833a-fdf1a4590f7b,2025-06-30 04:27:39.170499+00:00,Black,Male,18-35,1,0.6007443313884102,17691.43126903594,48,education,115783.63646463047,60601,1,750,Single,PhD
b2502008-9404-4d0a-bcaa-b1ec480f646f,2025-06-30 04:27:39.170500+00:00,Other,Male,18-35,1,0.11327113144294665,26133.314445789918,60,education,74066.18825247476,90210,2,650,Single,Bachelors
7bf8fd42-efb6-42d2-b5ec-d2c228b01fde,2025-06-30 04:27:39.170500+00:00,White,Male,18-35,1,0.043979014551012385,23719.649805880348,48,home,99507.30277336985,10001,2,600,Single,Masters
d4b46e2b-c79c-4d95-a2f5-4683a462e3d1,2025-06-30 04:27:39.170501+00:00,White,Female,36-55,1,0.3898577401703176,18006.568751177263,24,other,59631.17539753268,60601,5,600,Single,Masters
bc0d7629-9fc0-4db8-85e0-facf66f8ac72,2025-06-30 04:27:39.170501+00:00,Asian,Male,18-35,0,0.12553180443540102,24885.69310859448,60,education,83672.1374488809,60601,10,700,Divorced,HS
86dd12d1-8c17-47ec-b0ea-af69d5c74798,2025-06-30 04:27:39.170501+00:00,Hispanic,Female,18-35,1,0.08178126558233112,23943.758489563763,48,education,75160.68017186364,10001,5,600,Married,Bachelors
b0723516-94bf-4850-8b66-6cc25a0eda8d,2025-06-30 04:27:39.170502+00:00,White,Male,36-55,1,0.1494670304208794,24463.940683422064,60,home,69674.55829516248,98101,5,600,Married,Bachelors
af2537e7-d159-4559-ad4b-22d2fe8a4922,2025-06-30 04:27:39.170503+00:00,Other,Male,36-55,1,0.41961192913728995,21120.04301156068,12,home,130914.16386062742,90210,2,800,Divorced,Masters
52ddc7fa-b49b-4b85-9f58-f651451fef19,2025-06-30 04:27:39.170503+00:00,Hispanic,Female,56+,1,0.7468508000198609,20782.500876749833,36,car,77848.67341460052,90210,5,750,Married,Bachelors
59b25baf-1905-4265-aaff-fb44834af123,2025-06-30 04:27:39.170503+00:00,White,Male,18-35,1,0.6500659532275025,23744.599223149267,36,education,38203.49919000065,98101,15,700,Married,HS
1c12f54c-1f55-4ba9-b094-5d12dd5ffb4d,2025-06-30 04:27:39.170504+00:00,White,Male,18-35,1,0.07935872019652046,30913.84988263973,12,car,81048.71666940211,10001,15,750,Married,Masters
af4fec4c-353c-4a6d-ac44-32bfa759c003,2025-06-30 04:27:39.170505+00:00,White,Male,56+,1,0.49135412462634553,22788.449199066137,48,education,92644.85127410459,90210,5,750,Single,Bachelors
8a6fcece-0c8c-486a-b8e3-cb98fa418476,2025-06-30 04:27:39.170505+00:00,White,Female,36-55,0,0.7644220020279783,24455.98802932281,60,other,67226.14441850549,60601,10,700,Married,Bachelors
7249a6da-b688-4ceb-afac-f1a123a0d270,2025-06-30 04:27:39.170505+00:00,White,Male,18-35,1,0.39710096842089115,19322.95140663286,36,home,74826.62706816693,10001,5,650,Divorced,Masters
3c3febfa-f104-484b-98bc-4c09edb82bae,2025-06-30 04:27:39.170506+00:00,White,Female,18-35,1,0.4819790245949299,22076.114476617135,48,home,65930.9090199861,98101,0,650,Divorced,Masters
ac6e0791-a350-4fa0-a46a-db5b93d7045f,2025-06-30 04:27:39.170506+00:00,White,Male,36-55,1,0.8377876511344394,21688.792913865207,36,education,135041.68033532274,98101,2,800,Single,PhD
127051a5-7ca6-4dc8-abbe-158c8d5754df,2025-06-30 04:27:39.170507+00:00,White,Male,56+,1,0.6321896678075165,20731.547943539106,48,home,66427.4549676293,10001,10,800,Single,HS
901ca21c-b8c4-47f8-b5cf-f93ada39ccb7,2025-06-30 04:27:39.170507+00:00,Black,Male,36-55,1,0.1771989986077952,28469.964789517784,48,home,89309.5663196166,90210,5,600,Divorced,Bachelors
2c3ac85a-9e64-469e-b6a5-2592cb439ee4,2025-06-30 04:27:39.170508+00:00,Asian,Female,18-35,1,0.42578858600177905,12637.043238981456,36,education,68441.4134412541,90210,1,600,Divorced,PhD
6b7b5b22-e1df-4505-808e-a304038eb1e8,2025-06-30 04:27:39.170508+00:00,Hispanic,Female,18-35,1,0.4837077591313613,26163.513250353353,48,home,102299.07595855345,90210,10,600,Single,PhD
296d8a77-92d1-4a07-988b-c22b76d4d96d,2025-06-30 04:27:39.170509+00:00,White,Male,36-55,1,0.6620034169160799,23800.612714239316,12,other,108668.92893211235,90210,2,600,Married,Masters
80e59c29-d4f9-4b56-9e0a-5c58f149f2cb,2025-06-30 04:27:39.170509+00:00,White,Male,18-35,0,0.5976773369324925,25219.383220013202,36,home,84122.83774885799,90210,1,750,Divorced,Masters
2f62f1f1-cc03-4a78-9739-8d4f4c8f8d58,2025-06-30 04:27:39.170510+00:00,White,Female,18-35,1,0.5648260039841594,23240.04942606398,60,education,47701.19059817515,90210,0,800,Married,PhD
84497113-9703-47f9-a3fb-95389fc2ff4f,2025-06-30 04:27:39.170511+00:00,Hispanic,Female,18-35,0,0.3254277507369253,20901.37809321187,60,other,108689.32879631115,10001,5,650,Single,Masters
474fb5d8-f422-41f0-a644-8bdb50d9bf0c,2025-06-30 04:27:39.170511+00:00,Hispanic,Female,36-55,1,0.8558657086357677,18622.381497585964,12,car,73106.21224450723,60601,1,800,Divorced,PhD
20471a45-9e6d-4bd6-b1b9-b3a020ba4611,2025-06-30 04:27:39.170511+00:00,White,Female,36-55,0,0.49533848163392846,23237.738549331905,12,other,76652.65482937706,60601,10,600,Married,PhD
e79552d5-b623-4a8d-b9b1-867252fd17f5,2025-06-30 04:27:39.170512+00:00,Black,Female,36-55,1,0.8349942226447324,16428.95004493241,60,education,102682.20870979002,60601,2,800,Single,HS
e2078e23-9b38-4a05-a029-749b4e595854,2025-06-30 04:27:39.170512+00:00,Black,Male,36-55,1,0.8480695724065096,21635.97588860676,36,other,59178.386965409896,98101,1,800,Single,HS
be4668b4-f92e-4c12-a2ea-9fca954dad03,2025-06-30 04:27:39.170513+00:00,Hispanic,Male,36-55,1,0.05121562359554144,29412.8309460713,12,other,57818.87152468889,98101,0,650,Married,Bachelors
7e3cdf65-742b-48e8-9e2c-cad0e2beac83,2025-06-30 04:27:39.170513+00:00,White,Male,36-55,1,0.19988399900686538,21040.71864487109,48,car,103882.63152650492,60601,0,750,Single,Masters
c311c268-fd0a-41d9-8de1-40d422be87df,2025-06-30 04:27:39.170514+00:00,Hispanic,Male,56+,1,0.30987162168636806,16855.88593926366,24,car,62784.4836473426,90210,15,800,Single,PhD
b5dff153-812e-4046-92d2-02611cb5a39e,2025-06-30 04:27:39.170514+00:00,White,Female,36-55,1,0.6850709999063852,25052.26650466422,60,education,107751.980574697,90210,15,750,Married,Bachelors
c8706893-89fd-4e67-91e7-aa35eab4d95b,2025-06-30 04:27:39.170515+00:00,White,Male,36-55,1,0.7900503784582947,17330.603883702763,36,home,46345.704644698155,90210,15,700,Married,PhD
3b66bf31-9035-44c4-b641-2f5b36bd68e9,2025-06-30 04:27:39.170515+00:00,White,Female,36-55,0,0.08616973361578417,14912.599003290401,36,other,55048.3729774753,90210,1,700,Divorced,HS
55328bdb-73e8-41fd-9d36-f265a36e7e5b,2025-06-30 04:27:39.170516+00:00,White,Female,36-55,0,0.2273817976941942,13301.754926852695,36,home,52692.593035283775,98101,2,800,Married,Masters
f69472c8-d3e8-4909-a133-f941668537f6,2025-06-30 04:27:39.170516+00:00,Hispanic,Male,56+,0,0.7335274575226784,21431.21079562268,60,home,70525.99126014968,90210,1,800,Single,HS
a2d8375e-f329-43bd-9c9c-d4373a0aa679,2025-06-30 04:27:39.170516+00:00,White,Male,18-35,0,0.7178003553861453,30755.34135730014,60,home,85827.4013537438,98101,10,650,Divorced,Bachelors
fd93279d-6d8d-484d-bf45-6fb698fec173,2025-06-30 04:27:39.170517+00:00,White,Male,36-55,1,0.3692291462046221,22813.677110698292,24,home,90146.09180421315,90210,10,700,Divorced,Bachelors
744c2d3c-c7f2-485f-9a17-536359aafbd7,2025-06-30 04:27:39.170517+00:00,Other,Female,36-55,0,0.3627785891086158,27125.963289558822,60,education,80754.44278928747,90210,2,700,Married,HS
01a59a47-9a48-4a3c-9aa4-d04ab00de7c5,2025-06-30 04:27:39.170518+00:00,White,Female,18-35,1,0.8506216652548251,26683.591962607385,48,other,82395.05130547911,10001,10,800,Single,HS
8759754b-7117-46cd-bcda-9528399a39f9,2025-06-30 04:27:39.170518+00:00,White,Male,36-55,0,0.4292164744411072,16501.567850333533,12,education,89703.39129821156,90210,10,600,Single,Masters
1f36da38-0827-4e42-8a3d-6bcae3f27b77,2025-06-30 04:27:39.170519+00:00,Hispanic,Male,18-35,1,0.13914368896306295,22801.201389793398,60,education,83280.85572448987,90210,2,800,Single,Bachelors
1af497f3-c4e9-43f5-a643-781a246fb46f,2025-06-30 04:27:39.170519+00:00,White,Male,18-35,1,0.8116731657715028,25231.93831768022,12,education,63383.13205533709,60601,2,750,Single,PhD
f227867f-abf4-4e83-ab4a-1a99b3867aba,2025-06-30 04:27:39.170520+00:00,Hispanic,Male,36-55,1,0.339358965297752,16670.840263878752,60,other,88256.96061765734,98101,1,600,Divorced,Bachelors
6d3b28df-a9f1-40a6-9ddb-74f77c0164c7,2025-06-30 04:27:39.170520+00:00,White,Female,56+,1,0.7164592129126044,17642.882251116207,24,car,58889.84598679673,60601,0,700,Divorced,HS
a241ffd4-2a1a-42c4-89f8-5b25bec7a25c,2025-06-30 04:27:39.170520+00:00,White,Female,18-35,1,0.5961439911621449,22293.139862313157,12,education,76380.47885647438,98101,10,750,Single,Masters
bc219911-1ad5-4e65-ae1c-7222300d4e9a,2025-06-30 04:27:39.170521+00:00,Other,Male,18-35,1,0.1396339219707654,22447.45319782371,36,home,88825.83411939,10001,2,750,Single,Bachelors
8ed1f8bc-8e03-4759-a761-b8c264ba42d1,2025-06-30 04:27:39.170522+00:00,White,Female,56+,1,0.8087107149602839,19112.410909021928,12,other,53357.45907098165,60601,2,800,Divorced,HS
e83b18ce-b7da-4314-bbec-a05585c8e9f6,2025-06-30 04:27:39.170522+00:00,Hispanic,Female,36-55,0,0.7559517300895905,22322.34947360279,48,education,66415.1268487998,90210,15,700,Single,PhD
3529f567-1169-4087-b041-c2ef2a1abe42,2025-06-30 04:27:39.170522+00:00,Other,Female,36-55,1,0.6811684552906218,19283.54672173428,48,home,85993.8127649499,90210,5,650,Single,PhD
5ce676a5-8dbc-4cab-9f9f-0028e6969dbc,2025-06-30 04:27:39.170523+00:00,White,Male,36-55,1,0.19376577861590494,23594.80593941591,48,car,93241.48042507825,10001,1,750,Single,PhD
2d3f0cb2-0d8e-41f4-a3a8-e33320a73313,2025-06-30 04:27:39.170524+00:00,White,Male,56+,1,0.5674162627155358,27613.97785095533,36,car,72571.48813409822,98101,10,800,Single,Masters
b490cbeb-bcec-49b8-87b0-fc362dbca3f9,2025-06-30 04:27:39.170524+00:00,Hispanic,Male,56+,1,0.7434303791281012,23911.453095674635,24,other,60569.42337734321,10001,15,750,Single,Masters
9e1da257-8d8b-43d9-8117-225e4dc3f31b,2025-06-30 04:27:39.170525+00:00,White,Female,56+,1,0.15496770284014716,20346.28982198518,12,home,74067.10239999463,10001,15,650,Married,Masters
85bf3ef2-3ab0-4b05-9955-297cb9a0a6fb,2025-06-30 04:27:39.170525+00:00,White,Female,56+,1,0.3002453384667454,16653.693865549478,12,education,76587.18934818005,10001,0,600,Divorced,Masters
9c920e1c-a261-4356-a1cf-d53ddb7ccc63,2025-06-30 04:27:39.170526+00:00,Black,Male,36-55,1,0.6050889303515129,17337.584496216634,48,other,105335.33933035927,90210,15,600,Divorced,HS
966ee10b-1260-4256-8096-f14597a91b01,2025-06-30 04:27:39.170526+00:00,Black,Female,36-55,0,0.7056684432564376,18956.05688118703,12,home,71577.10848264016,98101,10,750,Single,HS
38ebb613-f4b6-4812-940c-597c78388232,2025-06-30 04:27:39.170526+00:00,White,Female,36-55,1,0.5451730614283853,21355.220021247493,36,other,116236.87962821044,90210,2,600,Divorced,HS
58365156-3f70-4b07-b25d-1add5a1dcb5c,2025-06-30 04:27:39.170527+00:00,Other,Female,36-55,1,0.6798821966275245,16926.913615319107,36,education,106480.50049269642,90210,15,800,Single,PhD
298e80f1-046f-4562-b78c-7bbff3bdd39d,2025-06-30 04:27:39.170527+00:00,Other,Female,36-55,1,0.2736795981844189,19426.01803019582,36,home,94346.96034706893,10001,15,750,Married,Masters
0fd9d6a6-3d27-40c1-82ca-7d834eb2547e,2025-06-30 04:27:39.170528+00:00,Hispanic,Female,36-55,0,0.8478553798617163,13133.360789171335,12,other,82330.98102096817,98101,2,750,Single,HS
41c23bbb-f5b3-4102-83f4-42210147f4df,2025-06-30 04:27:39.170528+00:00,White,Female,36-55,1,0.3902774887622057,8763.813258005237,12,car,102745.74047401642,60601,2,800,Single,Bachelors
9caa10e5-6b43-4534-80d6-057464ede535,2025-06-30 04:27:39.170529+00:00,White,Male,56+,1,0.40230321406622127,21434.634349024847,12,other,94703.99563887657,98101,0,800,Married,HS
cddbaca0-47ca-4ed3-8a94-ec8bafda9be8,2025-06-30 04:27:39.170529+00:00,White,Female,18-35,1,0.9026507014377052,21487.299305764747,36,home,70905.73212199885,60601,2,700,Divorced,Masters
0c8052fe-634f-48a0-aea4-a0afa29d798b,2025-06-30 04:27:39.170529+00:00,White,Female,36-55,1,0.9462713535229761,25766.096285839685,60,other,60082.34820442285,60601,10,700,Divorced,PhD
762e0da8-6ceb-4221-962f-14abc0d7b805,2025-06-30 04:27:39.170530+00:00,White,Male,18-35,0,0.19323234370875664,21697.826165323204,48,home,91466.36255495039,60601,5,650,Divorced,HS
d72197a9-e950-4d42-9d32-8ebe6c35b605,2025-06-30 04:27:39.170531+00:00,White,Male,56+,1,0.08374424063869945,19993.664110818783,36,car,79327.86497448794,60601,2,650,Divorced,PhD
a1146745-4ba2-49d0-891d-5fbb3fe6230b,2025-06-30 04:27:39.170531+00:00,White,Female,18-35,1,0.1692918367598849,27979.777817537302,24,home,64748.05363012822,10001,0,800,Divorced,Bachelors
6035f228-67b5-4dac-8277-9b61d80a580c,2025-06-30 04:27:39.170531+00:00,Hispanic,Female,36-55,0,0.7395892883419357,19746.77004405123,12,car,51172.46627516346,60601,2,700,Single,HS
c051b82f-e830-4daa-82cc-4039d21ee955,2025-06-30 04:27:39.170532+00:00,Hispanic,Male,18-35,0,0.8358951257399597,19841.265180733517,12,other,73410.50123595863,98101,1,700,Divorced,HS
3bbdb38d-c2bc-4a6e-aa50-7d7db6c12d95,2025-06-30 04:27:39.170533+00:00,Hispanic,Female,18-35,1,0.8493275407878936,16505.2446718726,24,car,86578.61453368556,60601,15,600,Married,HS
b8940fb6-840b-4c4f-9b75-34866227fefd,2025-06-30 04:27:39.170533+00:00,Asian,Female,18-35,1,0.3889629743869447,25796.111374359927,48,other,70166.9474107775,98101,2,700,Divorced,PhD
77728757-e058-4367-8777-873b73c72c33,2025-06-30 04:27:39.170534+00:00,White,Male,36-55,1,0.7957251096608702,20291.980747968068,12,home,121276.92109186781,10001,15,700,Married,HS
02fdcae2-9042-4391-8acd-bafaa2c5c5bd,2025-06-30 04:27:39.170534+00:00,Hispanic,Male,36-55,1,0.4406728475195415,23188.63260232397,36,education,65969.81086458085,90210,10,700,Single,Masters
d37b6bfa-8b9f-41dd-8fc6-9c43c8da9b82,2025-06-30 04:27:39.170534+00:00,White,Female,36-55,1,0.7364194817626024,20840.245518467353,36,home,67793.70180260952,10001,1,700,Single,HS
48e6b826-e8bd-48c9-b8f2-c63cad6d1bf2,2025-06-30 04:27:39.170535+00:00,White,Female,36-55,0,0.15990094632748797,26578.733242949682,24,education,76908.36801362084,60601,2,650,Single,PhD
2c0fcecb-9e18-4f86-a143-46cf3653fbae,2025-06-30 04:27:39.170535+00:00,White,Female,18-35,1,0.8665552974454925,25008.983863195626,12,education,91690.68547467752,10001,0,650,Married,HS
18dda761-0a70-434e-a5ec-7531d83750be,2025-06-30 04:27:39.170536+00:00,Hispanic,Male,18-35,1,0.9855277114466059,28524.9387249076,36,other,28953.502141407196,10001,0,600,Divorced,HS
63c3b3e7-9088-49e6-b3d8-d4abc017b37e,2025-06-30 04:27:39.170536+00:00,White,Female,36-55,1,0.33610189813251345,12949.750751525735,48,other,98100.37930594188,98101,2,750,Single,Bachelors
7a442a33-81b8-4e6b-b565-409306d042f2,2025-06-30 04:27:39.170548+00:00,White,Female,18-35,0,0.6428804754562798,21001.742360060984,24,car,20000.0,98101,15,750,Married,HS
83537a1c-2542-4f93-b725-60e4b80ebdf2,2025-06-30 04:27:39.170548+00:00,White,Female,36-55,0,0.9082922164400459,29015.719620291813,12,home,52478.284496575994,60601,1,600,Divorced,Bachelors
d7556b5e-93ea-4643-824f-41faef4c994e,2025-06-30 04:27:39.170549+00:00,White,Female,18-35,1,0.42787614469383695,28128.861866965744,60,education,82829.66993925712,10001,10,600,Divorced,PhD
af2b8428-b8f2-45de-8296-a75291e7bab7,2025-06-30 04:27:39.170550+00:00,White,Male,36-55,1,0.8833187057742314,22172.462054383173,36,car,94298.80003980828,90210,0,800,Divorced,HS
ec3d3070-7989-4e6a-b7cb-6f48b90a60e6,2025-06-30 04:27:39.170550+00:00,White,Female,18-35,1,0.43786369854529517,28877.5745108732,24,other,106830.77763671518,90210,0,750,Single,Masters
3e340db5-03b7-4382-a6f1-4fd745dcd3a6,2025-06-30 04:27:39.170551+00:00,Black,Male,18-35,0,0.05305307740797549,22990.346460255543,24,car,53287.50447987986,98101,1,800,Single,PhD
90672c5c-2cf0-486c-b989-667bd0bc3ce0,2025-06-30 04:27:39.170551+00:00,White,Female,18-35,1,0.34716813525194534,21640.098299801804,24,car,53709.421152023075,60601,10,750,Single,Masters
7a28735d-8c77-41e4-8123-0e9eb2128a25,2025-06-30 04:27:39.170552+00:00,White,Female,36-55,1,0.05195951509854502,16390.451028692893,48,education,81158.81616162183,98101,5,600,Divorced,Bachelors
15570678-a294-4a81-9d78-b1365b46ced6,2025-06-30 04:27:39.170552+00:00,Hispanic,Male,36-55,1,0.45516537050787587,25392.497134494926,24,car,67961.78298500454,90210,10,750,Married,HS
7962e460-1d94-4a83-b263-74da404eb664,2025-06-30 04:27:39.170553+00:00,Other,Female,36-55,0,0.9398972647537666,21935.193525056042,60,car,101582.87840151074,60601,1,800,Single,HS
33754aa3-90e6-4678-b361-06eb444d12f6,2025-06-30 04:27:39.170553+00:00,Hispanic,Male,36-55,1,0.2093552266546299,23314.807433553404,60,car,86115.10367264437,60601,0,700,Single,Masters
c031fcba-5378-458b-81de-c6cdcdec1e41,2025-06-30 04:27:39.170554+00:00,White,Female,36-55,1,0.8760596873081081,15111.445997377086,24,other,51939.22059195486,90210,2,700,Single,Bachelors
